"","name","zipcode","id","lat","lng","membership200","membership300","membership500"
"2884","Stockyards",76164,2884,32.7808,-97.35411,17,4,3
"2885","Stone Ridge",78258,2885,29.63574,-98.49282,18,4,3
"2886","Stonebriar Centre",75034,2886,33.12084,-96.83778,17,4,3
"2887","Sugar Land",77478,2887,29.61896,-95.6077,18,4,3
"2888","Sulphur Springs (TX)",75482,2888,33.16929,-95.60946,17,4,3
"2889","Summerwood",77044,2889,29.89808,-95.17685,18,4,3
"2890","Sunnyvale Centre",75182,2890,32.80033,-96.55425,17,4,3
"2891","Sunrise Mall (BV)",78521,2891,25.95109,-97.32078,18,4,3
"2892","Sunset Mall",76904,2892,31.28844,-100.41695,30,4,3
"2893","Sunshine Strip",78550,2893,26.25469,-97.66406,18,4,3
"2894","Tarleton State University",76401,2894,32.27918,-98.19994,17,4,3
"2895","Terrell",75160,2895,32.76466,-96.29835,17,4,3
"2896","Texarkana (TX)",75503,2896,33.51345,-94.13038,17,4,3
"2897","Texas A&M - West Campus Food Hall",77845,2897,30.56212,-96.27607,18,4,3
"2898","Texas A&M Corpus Christi",78412,2898,27.70364,-97.34264,18,4,3
"2899","Texas A&M International University",78041,2899,27.55489,-99.46889,18,4,3
"2900","Texas A&M University - Memorial Student Center",77843,2900,30.61527,-96.34027,18,4,3
"2901","Texas A&M University-Kingsville",78363,2901,27.43836,-97.85532,18,4,3
"2902","Texas A&M-SBISA",77843,2902,30.61527,-96.34027,18,4,3
"2903","Texas Childrens Hospital -Wallace Tower Food Court",77030,2903,29.70597,-95.40253,18,4,3
"2904","Texas Christian University",76129,2904,32.70934,-97.36255,17,4,3
"2905","Texas City",77590,2905,29.3804,-94.91759,18,4,3
"2906","Texas Health Presbyterian Hospital - Dallas",75231,2906,32.87695,-96.74967,17,4,3
"2907","Texas Medical Center",77030,2907,29.70597,-95.40253,18,4,3
"2908","Texas Southern University",77004,2908,29.72477,-95.36498,18,4,3
"2909","Texas State University",78666,2909,29.8826,-97.97974,18,4,3
"2910","Texas Tech University",79407,2910,33.56566,-102.08895,30,4,3
"2911","Texas Tech University - College of Business",79407,2911,33.56566,-102.08895,30,4,3
"2912","Texas Tech University - Sam's West",79407,2912,33.56566,-102.08895,30,4,3
"2913","Texas Woman's University",76201,2913,33.22122,-97.14715,17,4,3
"2914","The Colony",75056,2914,33.07541,-96.90978,17,4,3
"2915","The Crossing at Katy Fulshear",77494,2915,29.74566,-95.82302,18,4,3
"2916","The Crossroads",77901,2916,28.80629,-96.98553,18,4,3
"2917","The Parks at Arlington",76015,2917,32.69204,-97.13341,17,4,3
"2918","The Rim",78257,2918,29.64373,-98.57713,18,4,3
"2919","The Shops at La Cantera",78256,2919,29.62272,-98.6262,18,4,3
"2920","The University of Texas MD Anderson Cancer Center",77030,2920,29.70597,-95.40253,18,4,3
"2921","The Woodlands at College Park",77384,2921,30.23453,-95.49675,18,4,3
"2922","The Woodlands Mall",77380,2922,30.1365,-95.46863,18,4,3
"2923","Tomball",77377,2923,30.06141,-95.67608,18,4,3
"2924","Town East Mall",75150,2924,32.81545,-96.6308,17,4,3
"2925","Trinity Mills",75006,2925,32.96165,-96.89717,17,4,3
"2926","Twin Creeks Village",75013,2926,33.11463,-96.69413,17,4,3
"2927","Tyler Junior College",75701,2927,32.32297,-95.29679,17,4,3
"2928","University Blvd Odessa",79762,2928,31.92573,-102.35502,30,4,3
"2929","University Blvd.",78665,2929,30.55038,-97.63681,18,4,3
"2930","University of Houston - Victoria",77901,2930,28.80629,-96.98553,18,4,3
"2931","University of Houston-Downtown",77002,2931,29.75635,-95.36538,18,4,3
"2932","University of Houston-University Center",77204,2932,29.72168,-95.34356,18,4,3
"2933","University of Mary Hardin - Baylor",76513,2933,31.05777,-97.50369,18,4,3
"2934","University of North Texas",76203,2934,33.21213,-97.15181,17,4,3
"2935","University of Texas - El Paso",79902,2935,31.78431,-106.49768,26,15,3
"2936","University of Texas - Rio Grande Valley",78539,2936,26.28,-98.18311,18,4,3
"2937","University of Texas - Tyler",75792,2937,32.4679,-95.10623,17,4,3
"2938","University of Texas Medical Branch",77555,2938,29.31082,-94.77641,18,4,3
"2939","University of Texas-Arlington",76018,2939,32.66074,-97.08967,17,4,3
"2940","University of Texas-Austin",78712,2940,30.28393,-97.73294,18,4,3
"2941","University of Texas-Austin-SAC",78712,2941,30.28393,-97.73294,18,4,3
"2942","University of Texas-Dallas",75080,2942,32.97382,-96.7416,17,4,3
"2943","University of Texas-San Antonio (UTSA)",78249,2943,29.56752,-98.614,18,4,3
"2944","University of the Incarnate Word",78209,2944,29.48899,-98.45675,18,4,3
"2945","USAA Café C",78266,2945,29.65611,-98.3295,18,4,3
"2946","Valley Ranch",77357,2946,30.15694,-95.18173,18,4,3
"2947","Victoria Mall",77901,2947,28.80629,-96.98553,18,4,3
"2948","Village at Westlake",78746,2948,30.29759,-97.81136,18,4,3
"2949","Vineyard",78258,2949,29.63574,-98.49282,18,4,3
"2950","Vista Ridge Village",75067,2950,33.01416,-97.00268,17,4,3
"2951","Wall Street",79701,2951,31.99239,-102.08105,30,4,3
"2952","Walnut Avenue",78130,2952,29.69224,-98.06877,18,4,3
"2953","Watauga",76148,2953,32.86789,-97.25197,17,4,3
"2954","Waxahachie North",75165,2954,32.36687,-96.79677,17,4,3
"2955","Waxahachie South",75165,2955,32.36687,-96.79677,17,4,3
"2956","Weatherford",76087,2956,32.66995,-97.79065,17,4,3
"2957","Weslaco",78596,2957,26.10668,-97.99856,18,4,3
"2958","West Adams",76502,2958,31.09388,-97.41082,17,4,3
"2959","West Bryan",77807,2959,30.6783,-96.47982,18,4,3
"2960","West End",79407,2960,33.56566,-102.08895,30,4,3
"2961","West Longview",75604,2961,32.51374,-94.82919,17,4,3
"2962","West Lufkin",75904,2962,31.33872,-94.83467,18,4,3
"2963","West Midland",79703,2963,31.97998,-102.13158,30,4,3
"2964","West Texas A&M University",79016,2964,34.98338,-101.9148,30,4,3
"2965","West Tyler",75701,2965,32.32297,-95.29679,17,4,3
"2966","Western Center Blvd",76131,2966,32.88227,-97.34895,17,4,3
"2967","Westgate Mall (TX)",79121,2967,35.17447,-101.92922,30,4,3
"2968","Westheimer & Fondren",77063,2968,29.7356,-95.52157,18,4,3
"2969","Westheimer & Kirkwood",77077,2969,29.75375,-95.64189,18,4,3
"2970","WestPointe Village",78132,2970,29.76299,-98.19,18,4,3
"2971","Whispering Creek",77904,2971,28.91788,-97.0311,18,4,3
"2972","White Rock",75218,2972,32.84136,-96.70357,17,4,3
"2973","Wichita Falls",76308,2973,33.85684,-98.5378,17,4,3
"2974","William D Tate",76051,2974,32.94192,-97.07888,17,4,3
"2975","William P. Hobby Airport",77061,2975,29.65436,-95.28481,18,4,3
"2976","Willis",77318,2976,30.44709,-95.54364,18,4,3
"2977","Willowbrook Mall",77070,2977,29.97783,-95.57377,18,4,3
"2978","Wilson/Beltway 8",77396,2978,29.94778,-95.26129,18,4,3
"2979","Windsong and 380",75078,2979,33.24526,-96.80791,17,4,3
"2980","Wylie",75098,2980,33.01432,-96.53531,17,4,3
"2981","Zaragosa Road",79936,2981,31.77373,-106.29631,26,15,3
"2982","American Fork",84003,2982,40.46629,-111.69334,15,8,2
"2983","Bluff Street & Blackridge Drive",84770,2983,37.13818,-113.6294,28,5,2
"2984","Brigham Young University",84602,2984,40.25412,-111.65009,15,8,2
"2985","Centerville",84014,2985,40.93311,-111.85308,15,8,2
"2986","City Creek Center",84111,2986,40.75575,-111.88431,15,8,2
"2987","Cougar & State",84604,2987,40.3313,-111.57284,15,8,2
"2988","Delta Center",84101,2988,40.75628,-111.89996,15,8,2
"2989","Draper",84020,2989,40.49885,-111.8635,15,8,2
"2990","Fashion Place",84107,2990,40.65799,-111.88447,15,8,2
"2991","Fort Union",84047,2991,40.61533,-111.89176,15,8,2
"2992","Jordan Landing",84084,2992,40.62139,-111.96603,15,8,2
"2993","Layton",84041,2993,41.07137,-111.98416,15,8,2
"2994","Layton Hills Mall",84041,2994,41.07137,-111.98416,15,8,2
"2995","Lehi Pointe",84043,2995,40.41209,-111.87377,15,8,2
"2996","Logan",84341,2996,41.77197,-111.81128,15,8,2
"2997","Mountain View Village",84096,2997,40.50539,-112.08546,15,8,2
"2998","Murray",84107,2998,40.65799,-111.88447,15,8,2
"2999","Ogden",84404,2999,41.27198,-112.11705,15,8,2
"3000","Orem Plaza",84057,3000,40.31427,-111.70948,15,8,2
"3001","Pleasant Grove Blvd. & North County Blvd.",84062,3001,40.38586,-111.68421,15,8,2
"3002","Red Rock Commons",84790,3002,37.04615,-113.55738,28,5,2
"3003","Riverdale City",84405,3003,41.15747,-111.96499,15,8,2
"3004","S. Main St. & E. 1200 S.",84332,3004,41.70313,-111.81205,15,8,2
"3005","South Jordan",84095,3005,40.55856,-111.94165,15,8,2
"3006","South Towne Marketplace",84070,3006,40.57707,-111.88916,15,8,2
"3007","Southern Utah University",84720,3007,37.55477,-113.25665,28,5,2
"3008","Spanish Fork",84660,3008,40.00724,-111.4268,15,8,2
"3009","Station Park",84025,3009,40.97667,-111.89874,15,8,2
"3010","Sugar House",84106,3010,40.70678,-111.85571,15,8,2
"3011","Taylorsville",84123,3011,40.65837,-111.92177,15,8,2
"3012","The Crossing in Saratoga Springs",84045,3012,40.28574,-111.91384,15,8,2
"3013","University Mall (UT)",84097,3013,40.3048,-111.67318,15,8,2
"3014","Utah Tech University",84770,3014,37.13818,-113.6294,28,5,2
"3015","Utah Valley University",84058,3015,40.27474,-111.71468,15,8,2
"3016","Valley Fair",84119,3016,40.70289,-111.94591,15,8,2
"3017","West Valley",84120,3017,40.69686,-112.00178,15,8,2
"3018","288 at West Broad Street",23233,3018,37.64461,-77.62828,10,9,4
"3019","Annandale",22003,3019,38.8308,-77.21402,10,9,4
"3020","Apple Blossom Mall",22601,3020,39.1743,-78.1743,10,9,4
"3021","Atlee Station",23116,3021,37.67152,-77.33458,10,9,4
"3022","Ballston Quarter",22203,3022,38.87377,-77.1164,10,9,4
"3023","Barracks Road",22903,3023,38.01239,-78.60159,10,9,4
"3024","Battlefield Blvd.",23320,3024,36.75208,-76.21807,10,9,4
"3025","Bonsack",24012,3025,37.31585,-79.89833,12,11,4
"3026","Bristol",24202,3026,36.65904,-82.21564,12,11,1
"3027","Bristow",20109,3027,38.79472,-77.53105,10,9,4
"3028","Broad Creek Crossing",23502,3028,36.86274,-76.20983,10,9,4
"3029","Burke Centre",22015,3029,38.78784,-77.28136,10,9,4
"3030","Burns Corner",22554,3030,38.42285,-77.3835,10,9,4
"3031","Candlers Crossing",24502,3031,37.35624,-79.2194,12,11,4
"3032","Celebrate Virginia",22406,3032,38.39964,-77.55596,10,9,4
"3033","Center of the Universe",23005,3033,37.75982,-77.4826,10,9,4
"3034","Central Park",22401,3034,38.29928,-77.48704,10,9,4
"3035","Chantilly",20151,3035,38.89583,-77.44453,10,9,4
"3036","Chantilly Air and Space",20151,3036,38.89583,-77.44453,10,9,4
"3037","Chester",23831,3037,37.34437,-77.44998,10,9,4
"3038","Chesterfield Plaza",23235,3038,37.51314,-77.56426,10,9,4
"3039","Chippenham Hospital",23225,3039,37.51872,-77.51044,10,9,4
"3040","Christiansburg",24073,3040,37.13053,-80.4225,12,11,4
"3041","Christopher Newport",23606,3041,37.07847,-76.49557,10,9,4
"3042","Christopher Newport University",23606,3042,37.07847,-76.49557,10,9,4
"3043","Coliseum Drive",23666,3043,37.05818,-76.40817,10,9,4
"3044","Colonial Heights",23834,3044,37.28911,-77.40063,10,9,4
"3045","Crossways Center",23320,3045,36.75208,-76.21807,10,9,4
"3046","Crystal City In-Line",22202,3046,38.8569,-77.05175,10,9,4
"3047","Culpeper Colonnade",22701,3047,38.44038,-77.99633,10,9,4
"3048","Danville Mall",24540,3048,36.64235,-79.42473,12,11,4
"3049","Dulles 28 and Waxpool Road",20166,3049,38.97146,-77.4637,10,9,4
"3050","Dulles Town Crossing",20166,3050,38.97146,-77.4637,10,9,4
"3051","Dumfries",22025,3051,38.59874,-77.3491,10,9,4
"3052","Edinburgh Commons",23322,3052,36.62703,-76.26929,10,9,4
"3053","Emporia [VA]",23847,3053,36.668,-77.54972,10,9,4
"3054","Fair Lakes (VA)",22033,3054,38.87564,-77.38419,10,9,4
"3055","Fairfax Circle",22031,3055,38.85954,-77.2599,10,9,4
"3056","Frederick Blvd.",23707,3056,36.84255,-76.34002,10,9,4
"3057","Fredericksburg",22407,3057,38.28581,-77.58055,10,9,4
"3058","Garrisonville",22556,3058,38.48624,-77.513,10,9,4
"3059","General Booth Blvd.",23454,3059,36.83216,-76.02616,10,9,4
"3060","George Mason University (SUB 1)",22030,3060,38.83891,-77.34188,10,9,4
"3061","George Washington",20147,3061,39.04151,-77.47958,10,9,4
"3062","Ghent",23510,3062,36.8518,-76.29154,10,9,4
"3063","Gloucester",23061,3063,37.4331,-76.55019,10,9,4
"3064","Grassfield",23322,3064,36.62703,-76.26929,10,9,4
"3065","Hampton University",23668,3065,37.02034,-76.33839,10,9,4
"3066","Harbour View",23435,3066,36.83751,-76.4803,10,9,4
"3067","Harrisonburg",22801,3067,38.40519,-78.87931,10,9,4
"3068","Haygood Shopping Center",23455,3068,36.88974,-76.1441,10,9,4
"3069","Haymarket",20169,3069,38.87172,-77.64627,10,9,4
"3070","Hull Street at Brandermill",23112,3070,37.43738,-77.66394,10,9,4
"3071","Indian River Road",23464,3071,36.79732,-76.17899,10,9,4
"3072","James Madison University",22807,3072,38.43495,-78.86736,10,9,4
"3073","King George",22485,3073,38.2717,-77.15996,10,9,4
"3074","Kingstowne In-Line DT",22315,3074,38.75735,-77.14803,10,9,4
"3075","Lake Ridge",22192,3075,38.68358,-77.31821,10,9,4
"3076","Lansdowne Town Center (VA)",20176,3076,39.18147,-77.5345,10,9,4
"3077","Lee's Hill",22408,3077,38.21916,-77.44013,10,9,4
"3078","Leesburg",20176,3078,39.18147,-77.5345,10,9,4
"3079","Liberty University - Tilley",24515,3079,37.35261,-79.17827,12,11,4
"3080","Longwood University",23901,3080,37.32309,-78.41186,10,9,4
"3081","Lynnhaven Mall",23452,3081,36.84604,-76.09197,10,9,4
"3082","Main Street (VA)",23434,3082,36.70163,-76.59074,10,9,4
"3083","Mall at Chesterfield Towne Center",23235,3083,37.51314,-77.56426,10,9,4
"3084","Marketplace at Hilltop",23451,3084,36.87175,-76.00689,10,9,4
"3085","Martinsville",24112,3085,36.72378,-79.84921,12,11,4
"3086","Mechanicsville",23111,3086,37.6112,-77.24697,10,9,4
"3087","Mercury Boulevard",23666,3087,37.05818,-76.40817,10,9,4
"3088","Monticello Marketplace",23188,3088,37.33849,-76.74925,10,9,4
"3089","Mooretown Road",23188,3089,37.33849,-76.74925,10,9,4
"3090","N Lee Hwy [VA]",24450,3090,37.77883,-79.53888,12,9,4
"3091","Newmarket",23605,3091,37.01754,-76.43527,10,9,4
"3092","Nine Mile Road and N Laburnum Avenue",23223,3092,37.55595,-77.37927,10,9,4
"3093","Norfolk State University",23504,3093,36.85677,-76.26568,10,9,4
"3094","North Point Village",20194,3094,38.97998,-77.34354,10,9,4
"3095","Northampton Blvd.",23502,3095,36.86274,-76.20983,10,9,4
"3096","Oaklawn",20175,3096,39.0641,-77.59939,10,9,4
"3097","Old Dominion University",23523,3097,36.83254,-76.27199,10,9,4
"3098","Old Dominion University - University Village",23508,3098,36.8844,-76.30898,10,9,4
"3099","Pantops",22911,3099,38.09522,-78.4078,10,9,4
"3100","Parham Road",23229,3100,37.58785,-77.56973,10,9,4
"3101","Parkway Plaza",23452,3101,36.84604,-76.09197,10,9,4
"3102","Patrick Henry Mall",23602,3102,37.11511,-76.51625,10,9,4
"3103","Pentagon City InLine",22202,3103,38.8569,-77.05175,10,9,4
"3104","Pleasant Valley Road",22601,3104,39.1743,-78.1743,10,9,4
"3105","Portsmouth Blvd.",23321,3105,36.80067,-76.42189,10,9,4
"3106","Princeton Woods",22026,3106,38.56717,-77.29476,10,9,4
"3107","Purcellville",20132,3107,39.16648,-77.72748,10,9,4
"3108","Radford University",24142,3108,37.13833,-80.55084,12,11,4
"3109","Richmond Financial District",23219,3109,37.54076,-77.43484,10,9,4
"3110","River Ridge Mall",24502,3110,37.35624,-79.2194,12,11,4
"3111","Riverside Drive",24541,3111,36.59072,-79.51572,12,11,4
"3112","Rutherford Crossing",22603,3112,39.28153,-78.2056,10,9,4
"3113","Ryan Park",20147,3113,39.04151,-77.47958,10,9,4
"3114","Salem",24153,3114,37.29674,-80.11609,12,11,4
"3115","Salem Crossing",23456,3115,36.73435,-76.03492,10,9,4
"3116","Seven Corners In-Line",22044,3116,38.85957,-77.15627,10,9,4
"3117","Short Pump Crossing",23233,3117,37.64461,-77.62828,10,9,4
"3118","Short Pump Town Center",23233,3118,37.64461,-77.62828,10,9,4
"3119","Signal Hill",20110,3119,38.7464,-77.48699,10,9,4
"3120","South Riding",20152,3120,38.8998,-77.51917,10,9,4
"3121","Southern Hills Drive",24014,3121,37.22427,-79.91282,12,11,4
"3122","Southpark (VA)",23834,3122,37.28911,-77.40063,10,9,4
"3123","Southpoint",22407,3123,38.28581,-77.58055,10,9,4
"3124","Spotsylvania Towne Centre",22407,3124,38.28581,-77.58055,10,9,4
"3125","Springfield In-Line DT",22150,3125,38.77198,-77.18605,10,9,4
"3126","Staunton [VA]",24401,3126,38.13257,-79.08846,10,9,4
"3127","Stratford Hills",23225,3127,37.51872,-77.51044,10,9,4
"3128","Sudley Manor Drive",20109,3128,38.79472,-77.53105,10,9,4
"3129","Sugarland Crossing",20164,3129,39.01244,-77.39586,10,9,4
"3130","Sully Plaza",20151,3130,38.89583,-77.44453,10,9,4
"3131","The Shops at Willow Lawn",23230,3131,37.587,-77.49153,10,9,4
"3132","Timberlake Road",24502,3132,37.35624,-79.2194,12,11,4
"3133","Tuckernuck Plaza",23294,3133,37.63048,-77.54205,10,9,4
"3134","Tyson's West In-Line",22182,3134,38.93611,-77.2736,10,9,4
"3135","University of Virginia",22904,3135,38.03492,-78.51161,10,9,4
"3136","University of Virginia - Wise",24293,3136,37.00559,-82.56458,12,11,1
"3137","Valley View Boulevard",24012,3137,37.31585,-79.89833,12,11,4
"3138","Valley View Mall",24012,3138,37.31585,-79.89833,12,11,4
"3139","Victory Boulevard",23693,3139,37.12669,-76.44755,10,9,4
"3140","Vienna on Maple",22180,3140,38.89619,-77.25426,10,9,4
"3141","Village Commons",20190,3141,38.95968,-77.33806,10,9,4
"3142","Virginia Beach Blvd",23462,3142,36.8366,-76.15105,10,9,4
"3143","Virginia Center",23059,3143,37.70424,-77.56539,10,9,4
"3144","Virginia Commonwealth University",23284,3144,37.54759,-77.45273,10,9,4
"3145","Virginia Commonwealth University Health",23298,3145,37.5416,-77.42954,10,9,4
"3146","Virginia Gateway",20155,3146,38.80646,-77.62145,10,9,4
"3147","Virginia State University",23803,3147,37.21183,-77.48028,10,9,4
"3148","Virginia Tech",24061,3148,37.22539,-80.42658,12,11,4
"3149","Virginia Tech – Hitt Hall",24061,3149,37.22539,-80.42658,12,11,4
"3150","Wards Road",24502,3150,37.35624,-79.2194,12,11,4
"3151","Warrenton",20186,3151,38.69045,-77.843,10,9,4
"3152","Washington Dulles Airport - Terminal B",20166,3152,38.97146,-77.4637,10,9,4
"3153","Washington Dulles International Airport",20166,3153,38.97146,-77.4637,10,9,4
"3154","Waynesboro",22980,3154,38.09588,-78.88585,10,9,4
"3155","Westchester Commons",23113,3155,37.53935,-77.68093,10,9,4
"3156","White Oak Village",23231,3156,37.44219,-77.31903,10,9,4
"3157","William & Mary",23185,3157,37.24927,-76.68702,10,9,4
"3158","Willow Lawn",23230,3158,37.587,-77.49153,10,9,4
"3159","Winterpock",23832,3159,37.39436,-77.59491,10,9,4
"3160","Woodbridge",22192,3160,38.68358,-77.31821,10,9,4
"3161","Woodbrook Drive",22901,3161,38.08874,-78.55569,10,9,4
"3162","Yoder Plaza",23602,3162,37.11511,-76.51625,10,9,4
"3163","272nd at Wax",98042,3163,47.36508,-122.11623,7,6,2
"3164","38th & Steele",98409,3164,47.21084,-122.48197,7,6,2
"3165","Aurora Ave N & 130th",98133,3165,47.7399,-122.34432,7,6,2
"3166","Bonney Lake",98391,3166,47.17654,-122.17362,7,6,2
"3167","Bothell Canyon Park",98021,3167,47.79257,-122.20846,7,6,2
"3168","Bridgeport & 100th",98499,3168,47.16662,-122.50624,7,6,2
"3169","Canal and Columbia Center Blvd.",99336,3169,46.21302,-119.17954,16,6,2
"3170","Cascade Park",98684,3170,45.6308,-122.51615,7,6,2
"3171","Celebration at Federal Way",98003,3171,47.30596,-122.31465,7,6,2
"3172","Everett Mall",98208,3172,47.90072,-122.18852,7,6,2
"3173","Fircrest",98466,3173,47.22842,-122.53479,7,6,2
"3174","I-5 & 88th Marysville",98270,3174,48.05952,-122.1443,7,6,2
"3175","I-5 & Alderwood",98036,3175,47.81094,-122.28155,7,6,2
"3176","Lynnwood Center",98036,3176,47.81094,-122.28155,7,6,2
"3177","Marvin Rd. & Quinault",98516,3177,47.09647,-122.78265,7,6,2
"3178","North Spokane & Route 2",99218,3178,47.75894,-117.4087,16,6,2
"3179","Northeast 8th Street",98004,3179,47.61865,-122.20548,7,6,2
"3180","Puyallup",98373,3180,47.14761,-122.32506,7,6,2
"3181","Rainier Ave at Renton Center",98057,3181,47.47188,-122.21961,7,6,2
"3182","Southcenter Parkway",98188,3182,47.44754,-122.27398,7,6,2
"3183","Totem Lake",98034,3183,47.71612,-122.21332,7,6,2
"3184","Vancouver Mall Drive In-Line DT",98662,3184,45.68911,-122.57742,7,6,2
"3185","124th and Capitol",53005,3185,43.0625,-88.0992,14,14,7
"3186","Appleton",54914,3186,44.26353,-88.48239,14,14,7
"3187","Bellevue (WI)",54311,3187,44.48377,-87.89483,14,14,7
"3188","Brookfield Square",53005,3188,43.0625,-88.0992,14,14,7
"3189","Delafield (WI)",53018,3189,43.04809,-88.39278,14,14,7
"3190","Drexel Town Square",53154,3190,42.8803,-87.90092,14,14,7
"3191","East Madison",53704,3191,43.13633,-89.34684,14,14,7
"3192","Eau Claire (WI)",54701,3192,44.7432,-91.50899,4,13,7
"3193","Fiserv Forum",53203,3193,43.03828,-87.91603,14,14,7
"3194","Glendale (WI)",53217,3194,43.15767,-87.91633,14,14,7
"3195","Green Bay (WI)",54304,3195,44.49419,-88.06758,14,14,7
"3196","Greendale",53129,3196,42.93795,-88.00003,14,14,7
"3197","Janesville (WI)",53545,3197,42.73113,-89.03613,14,14,7
"3198","Menomonee Falls (WI)",53051,3198,43.14905,-88.12348,14,14,7
"3199","Onalaska (WI)",54650,3199,43.9099,-91.22424,4,13,7
"3200","Oshkosh (WI)",54904,3200,44.02346,-88.62592,14,14,7
"3201","Pewaukee (WI)",53072,3201,43.07989,-88.26638,14,14,7
"3202","Pleasant Prairie (WI)",53158,3202,42.52418,-87.88869,14,14,7
"3203","Racine",53406,3203,42.73014,-87.86549,14,14,7
"3204","West Allis Center",53227,3204,42.99562,-88.04264,14,14,7
